fecha,currency,quarterly,yearly,ticker
2022-06-30,EUR,"{'totalRevenue': 5177000000.0, 'costOfRevenue': 1511000000.0, 'grossProfit': 3666000000.0, 'totalOperatingExpenses': None, 'researchDevelopment': None, 'sellingGeneralAdministrative': 1003000000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 1065500000.0, 'operatingIncome': 709000000.0, 'interestIncome': 264000000.0, 'totalOtherIncomeExpenseNet': None, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 445000000.0, 'taxProvision': 138000000.0, 'incomeTaxExpense': 69000000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 201000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 100500000.0, 'ebit': 319000000.0, 'dilutedWeightedAverageShares': 54.6879, 'netIncomeAfterTaxes': 307000000.0, 'netIncomeBeforeExtraordinaryItems': 307000000.0, 'dilutedNetIncome': 100500000.0, 'dilutedEPSExcludingExtraordinaryItems': 5.613673225704407, 'dilutedNormalizedEPS': 1.8377008442452536}",,ANA.MC
2022-09-30,EUR,"{'totalRevenue': None, 'costOfRevenue': None, 'grossProfit': None, 'totalOperatingExpenses': None, 'researchDevelopment': None, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 1264500000.0, 'operatingIncome': None, 'interestIncome': None, 'totalOtherIncomeExpenseNet': None, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': None, 'taxProvision': None, 'incomeTaxExpense': 58000000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': None, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 120000000.0, 'ebit': 261000000.0, 'dilutedWeightedAverageShares': None, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': 120000000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,ANA.MC
2022-12-31,EUR,"{'totalRevenue': 6018000000.0, 'costOfRevenue': 1900000000.0, 'grossProfit': 4118000000.0, 'totalOperatingExpenses': None, 'researchDevelopment': None, 'sellingGeneralAdministrative': 1074000000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 1264500000.0, 'operatingIncome': 625000000.0, 'interestIncome': 201000000.0, 'totalOtherIncomeExpenseNet': None, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 424000000.0, 'taxProvision': 116000000.0, 'incomeTaxExpense': 58000000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 240000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 120000000.0, 'ebit': 261000000.0, 'dilutedWeightedAverageShares': 54.6895, 'netIncomeAfterTaxes': 308000000.0, 'netIncomeBeforeExtraordinaryItems': 308000000.0, 'dilutedNetIncome': 120000000.0, 'dilutedEPSExcludingExtraordinaryItems': 5.631794037246638, 'dilutedNormalizedEPS': 2.1942054690571315}","{'totalRevenue': 11195000000.0, 'costOfRevenue': 3411000000.0, 'grossProfit': 7784000000.0, 'totalOperatingExpenses': 6624000000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 4645000000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 10035000000.0, 'operatingIncome': 1334000000.0, 'interestIncome': 46000000.0, 'totalOtherIncomeExpenseNet': -465000000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 869000000.0, 'taxProvision': 254000000.0, 'incomeTaxExpense': 254000000.0, 'extraordinaryItems': None, 'minorityInterest': -174000000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 615000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 441000000.0, 'ebit': 1160000000.0, 'dilutedWeightedAverageShares': 54.6895, 'netIncomeAfterTaxes': 615000000.0, 'netIncomeBeforeExtraordinaryItems': 615000000.0, 'dilutedNetIncome': 441000000.0, 'dilutedEPSExcludingExtraordinaryItems': 11.2453030289178, 'dilutedNormalizedEPS': 8.063705098784958}",ANA.MC
2023-03-31,EUR,"{'totalRevenue': None, 'costOfRevenue': None, 'grossProfit': None, 'totalOperatingExpenses': None, 'researchDevelopment': None, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 1422000000.0, 'operatingIncome': None, 'interestIncome': None, 'totalOtherIncomeExpenseNet': None, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': None, 'taxProvision': None, 'incomeTaxExpense': 89500000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': None, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 233500000.0, 'ebit': None, 'dilutedWeightedAverageShares': None, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': 233500000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,ANA.MC
2023-06-30,EUR,"{'totalRevenue': 7056000000.0, 'costOfRevenue': 2184000000.0, 'grossProfit': 4872000000.0, 'totalOperatingExpenses': None, 'researchDevelopment': None, 'sellingGeneralAdministrative': 1329000000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 1422000000.0, 'operatingIncome': 868000000.0, 'interestIncome': 177000000.0, 'totalOtherIncomeExpenseNet': None, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 691000000.0, 'taxProvision': 179000000.0, 'incomeTaxExpense': 89500000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 467000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 467000000.0, 'ebit': None, 'dilutedWeightedAverageShares': 54.7365, 'netIncomeAfterTaxes': 512000000.0, 'netIncomeBeforeExtraordinaryItems': 512000000.0, 'dilutedNetIncome': 467000000.0, 'dilutedEPSExcludingExtraordinaryItems': 9.353904615750002, 'dilutedNormalizedEPS': 8.53178409288135}",,ANA.MC
2023-09-30,EUR,"{'totalRevenue': 5195000000.0, 'costOfRevenue': 1640500000.0, 'grossProfit': 3554500000.0, 'totalOperatingExpenses': 3363000000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 5003500000.0, 'operatingIncome': 191500000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -127500000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 64000000.0, 'taxProvision': None, 'incomeTaxExpense': 9500000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 37000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 47500000.0, 'dilutedWeightedAverageShares': 54.7316, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,ANA.MC
2023-12-31,EUR,"{'totalRevenue': 5195000000.0, 'costOfRevenue': 1640500000.0, 'grossProfit': 3554500000.0, 'totalOperatingExpenses': 3363000000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 5003500000.0, 'operatingIncome': 191500000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -127500000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 64000000.0, 'taxProvision': None, 'incomeTaxExpense': 9500000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 37000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 47500000.0, 'dilutedWeightedAverageShares': 54.7316, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}","{'totalRevenue': 17967000000.0, 'costOfRevenue': 5465000000.0, 'grossProfit': 12502000000.0, 'totalOperatingExpenses': 11251000000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 7504000000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 16716000000.0, 'operatingIncome': 1251000000.0, 'interestIncome': 168000000.0, 'totalOtherIncomeExpenseNet': -432000000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 819000000.0, 'taxProvision': 198000000.0, 'incomeTaxExpense': 198000000.0, 'extraordinaryItems': None, 'minorityInterest': -80000000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 541000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 1134000000.0, 'dilutedWeightedAverageShares': 54.7316, 'netIncomeAfterTaxes': 621000000.0, 'netIncomeBeforeExtraordinaryItems': 621000000.0, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 11.346278932097727, 'dilutedNormalizedEPS': 0}",ANA.MC
2024-03-31,EUR,"{'totalRevenue': 4726000000.0, 'costOfRevenue': 1529500000.0, 'grossProfit': 3196500000.0, 'totalOperatingExpenses': 2963500000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 4493000000.0, 'operatingIncome': 233000000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -131000000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 102000000.0, 'taxProvision': None, 'incomeTaxExpense': 12500000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 58000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 185500000.0, 'dilutedWeightedAverageShares': 54.5314, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,ANA.MC
2024-06-30,EUR,"{'totalRevenue': 4726000000.0, 'costOfRevenue': 1529500000.0, 'grossProfit': 3196500000.0, 'totalOperatingExpenses': 2963500000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 4493000000.0, 'operatingIncome': 233000000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -131000000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 102000000.0, 'taxProvision': None, 'incomeTaxExpense': 12500000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 58000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 185500000.0, 'dilutedWeightedAverageShares': 54.5314, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,ANA.MC
2024-12-31,EUR,"{'totalRevenue': None, 'costOfRevenue': None, 'grossProfit': None, 'totalOperatingExpenses': None, 'researchDevelopment': None, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': None, 'operatingIncome': None, 'interestIncome': None, 'totalOtherIncomeExpenseNet': None, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': None, 'taxProvision': None, 'incomeTaxExpense': None, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': None, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': None, 'dilutedWeightedAverageShares': 54.4261, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}","{'totalRevenue': 19190000000.0, 'costOfRevenue': 7059000000.0, 'grossProfit': 12131000000.0, 'totalOperatingExpenses': 10815000000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 7845000000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 17874000000.0, 'operatingIncome': 1316000000.0, 'interestIncome': 163000000.0, 'totalOtherIncomeExpenseNet': -551000000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 765000000.0, 'taxProvision': 156000000.0, 'incomeTaxExpense': 156000000.0, 'extraordinaryItems': None, 'minorityInterest': -187000000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 422000000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 1423000000.0, 'dilutedWeightedAverageShares': 54.4261, 'netIncomeAfterTaxes': 609000000.0, 'netIncomeBeforeExtraordinaryItems': 609000000.0, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 11.189484456905786, 'dilutedNormalizedEPS': 0}",ANA.MC
1999-12-31,EUR,,"{'totalRevenue': 425532000.0, 'costOfRevenue': None, 'grossProfit': 425532000.0, 'totalOperatingExpenses': 403358000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 120052000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 403358000.0, 'operatingIncome': 22174000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -540000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 21634000.0, 'taxProvision': None, 'incomeTaxExpense': -5211000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 16423000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 22174000.0, 'dilutedWeightedAverageShares': None, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",ANA.MC
2020-03-31,EUR,"{'totalRevenue': 476400000.0, 'costOfRevenue': 307500000.0, 'grossProfit': 168900000.0, 'totalOperatingExpenses': 31100000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 338600000.0, 'operatingIncome': 252900000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -77300000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 175600000.0, 'taxProvision': None, 'incomeTaxExpense': 46600000.0, 'extraordinaryItems': None, 'minorityInterest': 394100000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 116600000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 116600000.0, 'ebit': 241400000.0, 'dilutedWeightedAverageShares': 329.2506, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': 116600000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0.3541375475094047}",,ANE.MC
2020-06-30,EUR,"{'totalRevenue': 368328000.0, 'costOfRevenue': 192116000.0, 'grossProfit': 176212000.0, 'totalOperatingExpenses': 166485000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 358601000.0, 'operatingIncome': 17332000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -46576000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': -29244000.0, 'taxProvision': None, 'incomeTaxExpense': 12576000.0, 'extraordinaryItems': None, 'minorityInterest': 394100000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': -36893000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': -36893000.0, 'ebit': 33511000.0, 'dilutedWeightedAverageShares': 329.2506, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': -36893000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': -0.11205142830415495}",,ANE.MC
2021-03-31,EUR,"{'totalRevenue': 571300000.0, 'costOfRevenue': 204200000.0, 'grossProfit': 367100000.0, 'totalOperatingExpenses': 168100000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 372300000.0, 'operatingIncome': 210500000.0, 'interestIncome': 700000.0, 'totalOtherIncomeExpenseNet': -53500000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 157000000.0, 'taxProvision': 25600000.0, 'incomeTaxExpense': 25600000.0, 'extraordinaryItems': None, 'minorityInterest': 394100000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 121600000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 121600000.0, 'ebit': 199500000.0, 'dilutedWeightedAverageShares': 329.2506, 'netIncomeAfterTaxes': 131400000.0, 'netIncomeBeforeExtraordinaryItems': 131400000.0, 'dilutedNetIncome': 121600000.0, 'dilutedEPSExcludingExtraordinaryItems': 0.3990881110011644, 'dilutedNormalizedEPS': 0.3693235486890532}",,ANE.MC
2021-06-30,EUR,"{'totalRevenue': 469706000.0, 'costOfRevenue': 219312000.0, 'grossProfit': 250394000.0, 'totalOperatingExpenses': 163464000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 382776000.0, 'operatingIncome': 103524000.0, 'interestIncome': 6968300000.0, 'totalOtherIncomeExpenseNet': -35113000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 68411000.0, 'taxProvision': 59859400000.0, 'incomeTaxExpense': 34285000.0, 'extraordinaryItems': None, 'minorityInterest': 377919000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 30992000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 30992000.0, 'ebit': 90945000.0, 'dilutedWeightedAverageShares': 329.2506, 'netIncomeAfterTaxes': -59790989000.0, 'netIncomeBeforeExtraordinaryItems': -59790989000.0, 'dilutedNetIncome': 30992000.0, 'dilutedEPSExcludingExtraordinaryItems': -181.59720589727095, 'dilutedNormalizedEPS': 0.09412890971193369}",,ANE.MC
2021-09-30,EUR,"{'totalRevenue': None, 'costOfRevenue': None, 'grossProfit': None, 'totalOperatingExpenses': None, 'researchDevelopment': None, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 85344000.0, 'operatingIncome': None, 'interestIncome': None, 'totalOtherIncomeExpenseNet': None, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': None, 'taxProvision': None, 'incomeTaxExpense': 54866500.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': None, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': 105223000.0, 'ebit': 158709000.0, 'dilutedWeightedAverageShares': None, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': 105223000.0, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,ANE.MC
